Price,Close,High,Low,Open,Volume
Ticker,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
Date,,,,,
2023-10-19,184.8829345703125,185.56110942555463,182.4508882658702,183.31614141019887,25629102
2023-10-20,183.26937866210938,185.23372221864608,182.87182835453285,184.76601933282885,8429336
2023-10-23,179.20034790039062,183.80722392463468,178.7560387474196,182.8016656305693,8837826
2023-10-25,178.59234619140625,181.32841087272428,178.2415690341388,179.784982816852,6678294
2023-10-26,176.9086151123047,177.9843260316155,175.4119601806765,177.1658459881349,10995582
2023-10-27,178.82620239257812,179.76160817020565,177.282774295597,177.282774295597,6202812
2023-10-30,178.66249084472656,179.76159541005225,177.91416342111174,179.59789655595551,4688744
2023-10-31,178.56895446777344,179.6446796592415,177.32954468628913,179.2237499204754,6153536
2023-11-01,178.17141723632812,180.32283905844787,177.79724636971142,179.52775272906075,4241952
2023-11-02,179.4342041015625,180.13575841000585,178.70927035876795,179.50435667777504,4742730
2023-11-03,179.38742065429688,180.8606960359187,178.9664909480441,180.53329833485648,5291528
2023-11-06,179.9019012451172,180.74377495233622,179.13019438503528,180.53330295724183,4939936
2023-11-07,179.27049255371094,181.0009987679911,179.0600348399685,180.01881995105256,5692178
2023-11-08,178.7560577392578,180.46317050448314,178.42865999330883,179.8785418675457,7102052
2023-11-09,178.1246337890625,179.59789491616502,177.58677836464835,179.13019206482082,9231126
2023-11-10,177.39968872070312,178.56894586827738,176.3239778541982,177.8673915797328,10710700
2023-11-13,178.49879455566406,179.08342313358327,177.7270876874424,178.9431179841461,3585902
2023-11-15,183.17581176757812,183.4564363221288,179.71481365654046,180.32282163043544,10792518
2023-11-16,185.7248077392578,186.84729174366186,182.07671688349646,183.17582145426735,13843576
2023-11-17,184.92970275878906,186.61343586179783,184.50877305132641,186.1457330150264,7886928
2023-11-20,187.17471313476562,187.59564290552825,183.90079271502924,183.90079271502924,8610496
2023-11-21,187.38514709472656,188.29717337656265,187.10452252545713,188.29717337656265,5440248
2023-11-22,187.19805908203125,188.29716359523314,186.6602036782135,188.25039045725816,5318582
2023-11-23,188.25039672851562,189.41965385105297,187.31499103048571,187.31499103048571,9677360
2023-11-24,185.21034240722656,188.71811404372707,184.9998703997728,188.25041115886032,6250566
2023-11-28,185.60787963867188,186.49651220268626,183.85399394397578,185.67803221182805,8145314
2023-11-29,190.00430297851562,191.08001393842238,186.14575405649038,186.14575405649038,15544086
2023-11-30,193.18466186523438,193.86283672589119,188.9753360979653,190.33168581927893,19825958
2023-12-01,190.65907287597656,193.51206324920693,190.12121742792172,193.51206324920693,9830426
2023-12-04,190.56553649902344,193.16128166933584,190.23813878693062,193.0209765202438,10662472
2023-12-05,189.11566162109375,191.2904771497043,188.06333014533132,190.54214969008584,11165368
2023-12-06,195.85057067871094,196.6222775354103,189.86397983946685,190.23813641448518,22082070
2023-12-07,195.61671447753906,197.13674872034122,194.86838707260486,196.43519445443255,11250552
2023-12-08,197.6512451171875,198.53987775782028,194.09670028149685,195.8739655627624,15479122
2023-12-11,196.71583557128906,197.4641630392035,195.1490280575968,196.43521098667622,10084242
2023-12-12,197.4641571044922,200.13005489529326,196.5053576586447,196.76260280062473,11903364
2023-12-13,196.271484375,198.44629962025604,194.09666912974396,198.09552250737096,9696816
2023-12-14,203.17013549804688,203.9184629874953,197.95525105380136,198.07217677799144,24681376
2023-12-15,208.8527069091797,210.23243605865005,202.74919028125652,203.94182686776517,41567234
2023-12-18,208.2447052001953,212.1032539209176,206.72467085566834,208.59548235662461,20182072
2023-12-19,205.18125915527344,209.2268862124446,203.45075279009401,208.40840617248446,16064694
2023-12-20,202.02426147460938,210.23244117727268,200.80823115154396,206.72466963371417,26449942
2023-12-21,202.98304748535156,204.15230467132707,199.80267364876173,200.59775997132968,10663008
2023-12-22,216.38272094726562,218.08983349710155,202.98303713395313,203.5910451303906,46080814
2023-12-26,219.86712646484375,222.53302431358006,209.6945888376961,212.33710725172563,54628644
2023-12-27,220.26467895507812,222.34594822522834,217.0609113446679,219.11880117987906,25262992
2023-12-28,219.56312561035156,223.28135499131406,218.72125185139373,221.01299313887566,16839956
2023-12-29,220.4283447265625,222.32254980916113,217.99629850101053,220.26466014964544,15961140
2024-01-01,223.1644287109375,226.13434488515725,219.02525532428155,221.2234645929253,20347278
2024-01-02,219.44619750976562,223.56197715396402,217.15444197396957,223.56197715396402,14282514
2024-01-03,213.22573852539062,216.9673615371041,212.80480879120466,216.9673615371041,19534364
2024-01-04,211.58877563476562,215.07316772719898,211.1210727645415,213.74021169242843,15170336
2024-01-05,213.55311584472656,216.54641111347786,212.10323421158145,212.82816789157516,16889130
2024-01-08,210.62998962402344,215.14331944913994,210.02196733125015,213.9740622782207,10082886
2024-01-09,210.8170623779297,216.31257093686628,210.4429058023293,214.2079080845076,14465048
2024-01-10,212.1500244140625,213.27250844598856,209.99858836019487,211.1444660994862,8874676
2024-01-11,209.62442016601562,213.69342634057182,208.92286590076546,212.78141435964142,8638818
2024-01-12,217.69229125976562,219.35263062237763,212.80479090230665,212.80479090230665,36086734
2024-01-15,231.3258514404297,247.41482794558638,228.7768649895715,239.44049940821077,127844264
2024-01-16,226.8358917236328,231.51292041896545,224.7312288107331,231.51292041896545,25912492
2024-01-17,225.61985778808594,229.8759566871802,220.7557508776176,222.22901203837677,28668932
2024-01-18,225.73678588867188,228.7067019485662,219.0720200343425,225.61986017192925,26144924
2024-01-19,226.85926818847656,230.7412105186871,226.18110760042512,228.23899734480392,15498620
2024-01-23,219.77357482910156,227.30359385889423,218.44061880060593,223.5853503488525,19972336
2024-01-24,224.06219482421875,224.50746587463743,219.37519136128267,220.7578631042886,11708750
2024-01-25,220.2891387939453,224.67148941577847,219.60951764431206,224.0621704497216,12852980
2024-01-29,221.69525146484375,223.57005274573038,220.28915050417876,220.28915050417876,10051300
2024-01-30,221.4608917236328,226.33537198233284,220.9921914236886,222.35141943280718,11828014
2024-01-31,224.10906982421875,224.92929543793548,219.82046447607703,221.46091570351047,10584480
2024-02-01,220.92189025878906,223.89814003788726,220.5703650322089,223.82782354969277,7828120
2024-02-02,226.4525604248047,228.02270938302317,222.63265561549025,222.63265561549025,16296222
2024-02-05,226.07760620117188,229.42881068757399,224.5777594292722,226.38225855382683,11566604
2024-02-06,234.1861114501953,235.19381427499238,226.42912689474963,227.17905026562138,29024038
2024-02-07,232.10040283203125,235.1469548942664,230.858335548395,234.79542965631617,9103534
2024-02-08,229.12416076660156,234.39703951558627,227.36653451694,232.4284923945257,11303840
2024-02-09,229.87408447265625,231.8894901868986,226.2650861803442,230.0849910407426,7893788
2024-02-12,235.02978515625,239.41212177941034,230.1318610080605,230.1318610080605,48873500
2024-02-13,239.78709411621094,240.44327172413398,230.45996031550723,235.80314127087928,22373576
2024-02-14,241.1463165283203,242.31806733749582,232.96749015883574,236.20153383503916,22594656
2024-02-15,243.02110290527344,245.05993774520698,240.46668057663325,242.2946231696187,14570776
2024-02-16,254.5042724609375,255.44167309615275,244.16943617912892,244.8959159499813,34942644
2024-02-19,251.19993591308594,255.86350970133537,249.04389733094627,255.86350970133537,18602758
2024-02-20,249.32513427734375,252.23108190506485,246.65353680335505,251.12961901820466,10374126
2024-02-21,244.38035583496094,251.36397336846022,243.4898137930316,251.1765104066625,13115574
2024-02-22,248.90330505371094,249.81727642059172,244.4037933190335,245.0365273229982,14596482
2024-02-23,251.29368591308594,253.68404608225237,249.9578728479189,250.75466910670673,19860994
2024-02-26,249.77040100097656,251.4577106359911,246.5597867856682,251.34053556113741,8820636
2024-02-27,249.0907745361328,251.87954697964815,247.2628319644988,250.28595455272642,10399260
2024-02-28,242.6461639404297,248.85644324582205,241.38066734166495,248.41117221569402,12789056
2024-02-29,243.06796264648438,245.71613076812264,240.53699820632337,242.4586579816602,14462764
2024-03-01,243.3023223876953,246.1614114772042,242.57584261994688,244.8490563149495,9420630
2024-03-04,243.95851135253906,246.72385462438982,243.04454002660896,245.1068328334668,5662370
2024-03-05,240.5838623046875,243.9585102427411,239.34180934956996,242.66958439611759,10521548
2024-03-06,240.51358032226562,241.3103479794192,234.3501596798078,240.771359776474,11091922
2024-03-07,241.61502075195312,243.91166381788676,239.27151909577512,240.7947951722908,9707982
2024-03-11,241.16973876953125,243.23203157624292,240.11516307211664,242.50555181724107,11131512
2024-03-12,239.43556213378906,244.8959180193378,237.9825882762082,240.32608988404874,11652760
2024-03-13,236.41244506835938,243.11486841139475,232.85031967738382,240.8182253371664,13580480
2024-03-14,242.76333618164062,243.20860720655952,232.0769603159742,234.88916223268663,12825472
2024-03-15,242.3180694580078,242.90394486772254,237.34984312290723,241.26349372052132,13649086
2024-03-18,239.1309051513672,243.04454131773954,238.56845905494563,242.78676186731207,6393960
2024-03-19,231.93637084960938,238.56847793542434,231.13957453388622,238.56847793542434,9617386
2024-03-20,231.30361938476562,234.93604704481007,229.28821363030974,232.49879953856632,8385344
2024-03-21,234.56109619140625,236.8342814490548,233.62369549015753,234.18612732874703,11644580
2024-03-22,228.30392456054688,230.01467783656372,224.7652286270561,229.31162736941172,28646502
2024-03-26,224.90585327148438,230.1084297272015,224.53088443022622,227.78835740258748,18273346
2024-03-27,221.3671417236328,225.42141068376674,220.8750121395091,224.83553532000147,14320668
2024-03-28,225.02304077148438,226.40569822106127,222.77327051056673,223.4294624430841,15455150
2024-04-01,227.2962188720703,227.97582573288165,225.70262639050296,226.71034349019942,6041008
2024-04-02,225.53860473632812,226.24165523201043,224.7886813468805,225.89012998416928,6932654
2024-04-03,226.47598266601562,228.5851339413687,223.07790561128016,224.9761360376589,13794516
2024-04-04,228.4445343017578,230.57712935106778,224.78867750808175,227.69461092511693,16004046
2024-04-05,227.34307861328125,228.3273521205382,226.17132784359399,228.02269978113915,6414344
2024-04-08,224.9292755126953,230.41307485149022,224.13249356925562,229.66315149608945,26640770
2024-04-09,223.00759887695312,227.43682247030245,222.72639013748815,226.82751779666413,15801250
2024-04-10,223.71066284179688,224.71837999892492,221.74213002867953,223.80440862967825,10771534
2024-04-12,220.6406707763672,224.97614864079924,220.28914554411594,222.63264709245757,13170046
2024-04-15,215.29750061035156,219.5158036031603,214.75849808865692,218.62527583206491,12176472
2024-04-16,210.1417999267578,214.89910550859463,208.47790514055137,212.34468293868858,21439424
2024-04-18,208.26699829101562,213.46957490953062,207.56394778320546,212.08690318939765,21986258
2024-04-19,212.20407104492188,212.74307355516106,204.82204096439725,206.22814193211624,20470106
2024-04-22,216.53955078125,218.48465427495057,210.9151468648539,212.20407276236133,18881740
2024-04-23,216.58642578125,218.78930875443902,215.69589801321194,218.78930875443902,10322712
2024-04-24,215.55526733398438,217.78159378196187,214.9459626591351,217.43006855333385,5915168
2024-04-25,216.0708465576172,216.79732632894198,213.63359918303325,215.08657302928142,11805090
2024-04-26,217.7581787109375,223.0076138858216,216.35207770458655,216.492682083782,21478294
2024-04-29,216.98480224609375,219.35173295936585,216.35205400183762,219.18768499921092,7249940
2024-04-30,216.72702026367188,218.76586947082558,216.30519284581896,217.00824331010656,8902956
2024-05-02,214.38352966308594,217.00825439117196,213.46957259500175,216.7270313303772,14937276
2024-05-03,214.36007690429688,216.539530355598,212.41497359407325,215.78960704343055,9730626
2024-05-06,214.9694061279297,216.82077817555523,213.72735309892985,215.03970831757135,6918126
2024-05-07,217.43006896972656,218.10969013448153,212.78993880367014,216.44579546696352,9278528
2024-05-08,217.10198974609375,218.6018221589237,216.21144771244036,217.9456445843357,8205680
2024-05-09,213.6804656982422,217.66441828159637,212.81336727526312,216.42236533691735,9233484
2024-05-10,211.78224182128906,214.43039576067383,211.05574774529595,213.7507745772607,6654714
2024-05-13,211.82911682128906,212.43842152009475,208.57164385315423,211.78224392824276,7111608
2024-05-14,213.89138793945312,215.55526830770268,211.94628452631116,212.18063467978845,4909420
2024-05-15,214.80535888671875,215.484980097318,213.09460551610587,213.89140181104298,4793424
2024-05-16,217.6878662109375,219.11739644491414,213.77421573457067,216.5395447220328,14621472
2024-05-17,216.0708465576172,217.66442477779964,215.62557553416096,217.66442477779964,6876820
2024-05-21,216.0239715576172,217.85189991892292,215.46153976376843,217.00824507635056,8467448
2024-05-22,216.21144104003906,217.21915812032728,215.06313389584702,216.96136437511018,7765884
2024-05-23,218.3206024169922,219.35174883809788,216.4223718504096,216.77389708893222,13171332
2024-05-24,217.31289672851562,220.52349672540754,216.53954407468288,218.88304563393268,8205526
2024-05-27,212.0634765625,216.60986132139087,211.66507840900766,216.539559130445,40983758
2024-05-28,213.7507781982422,214.31322431153265,212.36812081710127,212.78994825026973,15778126
2024-05-29,211.29010009765625,213.49299733939245,210.68079539858815,212.78994685419138,9756036
2024-05-30,204.79861450195312,210.68079791015185,203.93151603248188,210.44644774562443,20724568
2024-05-31,205.38449096679688,207.23584869390075,204.11899435041784,205.0798243084693,21438004
2024-06-03,208.1498260498047,211.17293469252593,206.95463158804097,211.00890101467547,8964424
2024-06-04,205.3610382080078,208.99346561479234,195.4480295005349,208.99346561479234,17730732
2024-06-05,211.61819458007812,213.25864570085392,205.78286987187903,206.087536522902,12267428
2024-06-06,216.0708465576172,216.53954687552957,212.13376674787273,213.23521535568656,15425568
2024-06-07,227.1087188720703,227.97581726575444,219.4923391906246,220.2891354018149,72672440
